SELECT Bike_stands, available_bikes, available_bike_stands, ID_station, Pluie, Temperature, Risque_neige, request_time FROM Station_dynamic NATURAL JOIN Station_static NATURAL JOIN Meteo WHERE ID_station = 5020 AND request_time BETWEEN 1414753275.636954 AND 1414839675.761291
(21, 7, 14, 5020, 0.0, 284.2, u'FALSE', 1414796475.69803)
(21, 3, 18, 5020, 0.0, 284.2, u'FALSE', 1414798275.700686)
(21, 4, 17, 5020, 0.0, 284.2, u'FALSE', 1414800075.703263)
(21, 6, 15, 5020, 0.0, 283.4, u'FALSE', 1414801875.705739)
(21, 1, 20, 5020, 0.0, 283.4, u'FALSE', 1414803675.708338)
(21, 1, 20, 5020, 0.0, 283.4, u'FALSE', 1414805475.710908)
(21, 0, 21, 5020, 0.0, 283.4, u'FALSE', 1414807275.713602)
(21, 4, 17, 5020, 0.0, 283.4, u'FALSE', 1414809075.716241)
(21, 4, 17, 5020, 0.0, 283.4, u'FALSE', 1414810875.718782)
(21, 2, 19, 5020, 0.0, 282.7, u'FALSE', 1414812675.721544)
(21, 0, 21, 5020, 0.0, 282.7, u'FALSE', 1414814475.724137)
(21, 1, 20, 5020, 0.0, 282.7, u'FALSE', 1414816275.726626)
(21, 1, 20, 5020, 0.0, 282.7, u'FALSE', 1414818075.729364)
(21, 0, 21, 5020, 0.0, 282.7, u'FALSE', 1414819875.731975)
(21, 0, 21, 5020, 0.0, 282.7, u'FALSE', 1414821675.734628)
(21, 0, 21, 5020, 0.0, 287.9, u'FALSE', 1414823475.737273)
(21, 0, 21, 5020, 0.0, 287.9, u'FALSE', 1414825275.73999)
(21, 1, 20, 5020, 0.0, 287.9, u'FALSE', 1414827075.742649)
(21, 2, 19, 5020, 0.0, 287.9, u'FALSE', 1414828875.745269)
(21, 0, 21, 5020, 0.0, 287.9, u'FALSE', 1414830675.747987)
(21, 1, 20, 5020, 0.0, 287.9, u'FALSE', 1414832475.750602)
(21, 1, 20, 5020, 0.0, 292.9, u'FALSE', 1414834275.7532)
(21, 4, 17, 5020, 0.0, 292.9, u'FALSE', 1414836075.755855)
(21, 7, 13, 5020, 0.0, 292.9, u'FALSE', 1414837875.758644)
(21, 7, 13, 5020, 0.0, 292.9, u'FALSE', 1414839675.761291)
49
(21, 19, 2, 5020, 0.1, 285.4, u'FALSE', 1415358000.820908)
(21, 21, 0, 5020, 0.1, 285.4, u'FALSE', 1415359800.82342)
(21, 21, 0, 5020, 0.1, 285.4, u'FALSE', 1415361600.826073)
(21, 21, 0, 5020, 0.0, 284.6, u'FALSE', 1415363400.828683)
(21, 17, 4, 5020, 0.0, 284.6, u'FALSE', 1415365200.831473)
(21, 16, 5, 5020, 0.0, 284.6, u'FALSE', 1415367000.833912)
(21, 8, 13, 5020, 0.0, 284.6, u'FALSE', 1415368800.836426)
(21, 9, 12, 5020, 0.0, 284.6, u'FALSE', 1415370600.839308)
(21, 14, 7, 5020, 0.0, 284.6, u'FALSE', 1415372400.841938)
(21, 10, 11, 5020, 0.0, 281.1, u'FALSE', 1415374200.844662)
(21, 9, 12, 5020, 0.0, 281.1, u'FALSE', 1415376000.847361)
(21, 0, 21, 5020, 0.0, 281.1, u'FALSE', 1415377800.849956)
(21, 5, 16, 5020, 0.0, 281.1, u'FALSE', 1415379600.852585)
(21, 2, 19, 5020, 0.0, 281.1, u'FALSE', 1415381400.855035)
(21, 3, 18, 5020, 0.0, 281.1, u'FALSE', 1415383200.857524)
(21, 0, 21, 5020, 0.0, 280.6, u'FALSE', 1415385000.859982)
(21, 2, 19, 5020, 0.0, 280.6, u'FALSE', 1415386800.862674)
(21, 0, 21, 5020, 0.0, 280.6, u'FALSE', 1415388600.865087)
(21, 0, 21, 5020, 0.0, 280.6, u'FALSE', 1415390400.867717)
(21, 2, 19, 5020, 0.0, 280.6, u'FALSE', 1415392200.870297)
(21, 3, 18, 5020, 0.0, 280.6, u'FALSE', 1415394000.872944)
(21, 5, 15, 5020, 0.0, 280.0, u'FALSE', 1415395800.875579)
(21, 8, 13, 5020, 0.0, 280.0, u'FALSE', 1415397600.878366)
(21, 7, 14, 5020, 0.0, 280.0, u'FALSE', 1415399400.88101)
(21, 8, 13, 5020, 0.0, 280.0, u'FALSE', 1415401200.883691)
(21, 10, 11, 5020, 0.0, 280.0, u'FALSE', 1415403000.886411)
(21, 11, 10, 5020, 0.0, 280.0, u'FALSE', 1415404800.888965)
(21, 9, 12, 5020, 0.0, 279.3, u'FALSE', 1415406600.891673)
(21, 7, 14, 5020, 0.0, 279.3, u'FALSE', 1415408400.894298)
(21, 6, 15, 5020, 0.0, 279.3, u'FALSE', 1415410200.896947)
(21, 3, 18, 5020, 0.0, 279.3, u'FALSE', 1415412000.899668)
(21, 4, 17, 5020, 0.0, 279.3, u'FALSE', 1415413800.902244)
(21, 4, 17, 5020, 0.0, 279.3, u'FALSE', 1415415600.904743)
(21, 5, 16, 5020, 0.0, 279.3, u'FALSE', 1415417400.907407)
(21, 5, 16, 5020, 0.0, 279.3, u'FALSE', 1415419200.909917)
(21, 5, 16, 5020, 0.0, 279.3, u'FALSE', 1415421000.912632)
(21, 5, 16, 5020, 0.0, 279.3, u'FALSE', 1415422800.915192)
(21, 5, 16, 5020, 0.0, 279.3, u'FALSE', 1415424600.91769)
(21, 5, 16, 5020, 0.0, 279.3, u'FALSE', 1415426400.920374)
(21, 5, 16, 5020, 0.0, 282.9, u'FALSE', 1415428200.922995)
(21, 5, 16, 5020, 0.0, 282.9, u'FALSE', 1415430000.925666)
(21, 4, 17, 5020, 0.0, 282.9, u'FALSE', 1415431800.928101)
(21, 3, 18, 5020, 0.0, 282.9, u'FALSE', 1415433600.930733)
(21, 2, 19, 5020, 0.0, 282.9, u'FALSE', 1415435400.933192)
(21, 1, 20, 5020, 0.0, 282.9, u'FALSE', 1415437200.936052)
(21, 3, 18, 5020, 0.0, 287.4, u'FALSE', 1415439000.938839)
(21, 3, 18, 5020, 0.0, 287.4, u'FALSE', 1415440800.941367)
(21, 7, 14, 5020, 0.0, 287.4, u'FALSE', 1415442600.944271)
(21, 6, 15, 5020, 0.0, 287.4, u'FALSE', 1415444400.94688)
